league,season,team_id,team,player_id,player_name,position,age,value_m
Eerste Divisie,2023,500,Helmond Sport,371980,Mohamed Mallahi,Right Winger,24,0.25
Eerste Divisie,2023,500,Helmond Sport,381974,Arno Van Keilegom,Right Winger,25,0.225
Eerste Divisie,2023,500,Helmond Sport,123521,Peter van Ooijen,Right Winger,32,0.15
Eerste Divisie,2023,500,Helmond Sport,377729,Martijn Kaars,Centre-Forward,25,0.65
Eerste Divisie,2023,500,Helmond Sport,269502,Håkon Lorentzen,Centre-Forward,26,0.275
Eerste Divisie,2023,500,Helmond Sport,226100,Anthony van den Hurk,Centre-Forward,31,0.25
Eerste Divisie,2023,500,Helmond Sport,938695,Álvaro Marín,Centre-Forward,21,0.2
Eerste Divisie,2023,384,MVV Maastricht,538073,Romain Matthys,Goalkeeper,25,0.4
Eerste Divisie,2023,384,MVV Maastricht,548806,Thijs Lambrix,Goalkeeper,22,0.075
Eerste Divisie,2023,384,MVV Maastricht,570784,Brent Stevens,Goalkeeper,20,0.05
Eerste Divisie,2023,384,MVV Maastricht,1148221,Niels Martens,Goalkeeper,20,0.025
Eerste Divisie,2023,384,MVV Maastricht,58359,Özgür Aktaş,Centre-Back,27,0.4
Eerste Divisie,2023,384,MVV Maastricht,698082,Bryant Nieling,Centre-Back,21,0.3
Eerste Divisie,2023,384,MVV Maastricht,567544,Wout Coomans,Centre-Back,22,0.25
Eerste Divisie,2023,384,MVV Maastricht,844506,Lars Schenk,Left-Back,22,0.275
Eerste Divisie,2023,384,MVV Maastricht,163665,Leroy Labylle,Left-Back,33,0.125
Eerste Divisie,2023,384,MVV Maastricht,1072682,Nabil Bouchentouf,Left-Back,21,0.025
Eerste Divisie,2023,384,MVV Maastricht,1034646,Andréa Librici,Right-Back,19,0.25
Eerste Divisie,2023,384,MVV Maastricht,595700,Tim Zeegers,Right-Back,24,0.175
Eerste Divisie,2023,384,MVV Maastricht,1148222,Kanou Sy,Right-Back,18,0.15
Eerste Divisie,2023,384,MVV Maastricht,364246,Nicky Souren,Defensive Midfield,24,0.5
Eerste Divisie,2023,384,MVV Maastricht,714078,Marko Kleinen,Central Midfield,22,0.4
Eerste Divisie,2023,384,MVV Maastricht,957322,Nabil El Basri,Central Midfield,20,0.325
Eerste Divisie,2023,384,MVV Maastricht,944065,Saul Penders,Central Midfield,21,0.1
Eerste Divisie,2023,384,MVV Maastricht,776305,Emre Yetimoglu,Central Midfield,21,0.025
Eerste Divisie,2023,384,MVV Maastricht,671668,Ferre Slegers,Attacking Midfield,19,0.375
Eerste Divisie,2023,384,MVV Maastricht,415989,Mart Remans,Attacking Midfield,26,0.325
Eerste Divisie,2023,384,MVV Maastricht,119066,Bryan Smeets,Attacking Midfield,31,0.3
Eerste Divisie,2023,384,MVV Maastricht,774560,Baud Terwingen,Attacking Midfield,21,0.025
Eerste Divisie,2023,384,MVV Maastricht,1143493,Rayan Buifrahi,Left Winger,19,0.3
Eerste Divisie,2023,384,MVV Maastricht,594240,Tunahan Taşçı,Right Winger,22,0.3
Eerste Divisie,2023,384,MVV Maastricht,808767,Camil Mmaee,Right Winger,20,0.1
Eerste Divisie,2023,384,MVV Maastricht,944064,Keone Maho,Right Winger,22,0.025
Eerste Divisie,2023,384,MVV Maastricht,453121,Koen Kostons,Centre-Forward,24,0.75
Eerste Divisie,2023,384,MVV Maastricht,676411,Dailon Livramento,Centre-Forward,23,0.5
Eerste Divisie,2023,1228,TOP Oss,206743,Mike Havekotte,Goalkeeper,28,0.3
Eerste Divisie,2023,1228,TOP Oss,766138,Max van Herk,Goalkeeper,25,0.025
Eerste Divisie,2023,1228,TOP Oss,864201,Maarten Schouten,Goalkeeper,20,0.025
Eerste Divisie,2023,1228,TOP Oss,401029,Roshon van Eijma,Centre-Back,26,0.35
Eerste Divisie,2023,1228,TOP Oss,547312,Xander Lambrix,Centre-Back,24,0.325
Eerste Divisie,2023,1228,TOP Oss,266414,Lars Nieuwpoort,Centre-Back,29,0.225
Eerste Divisie,2023,1228,TOP Oss,554395,Vasileios Pavlidis,Centre-Back,21,0.15
Eerste Divisie,2023,1228,TOP Oss,113996,Calvin Mac-Intosch,Centre-Back,34,0.125
Eerste Divisie,2023,1228,TOP Oss,566091,Thomas Cox,Centre-Back,22,0.075
Eerste Divisie,2023,1228,TOP Oss,557412,Guus Gertsen,Centre-Back,21,0.025
Eerste Divisie,2023,1228,TOP Oss,594277,Jonathan Mulder,Left-Back,22,0.275
Eerste Divisie,2023,1228,TOP Oss,775986,Julian Kuijpers,Left-Back,19,0.1
Eerste Divisie,2023,1228,TOP Oss,502132,Ilounga Pata,Right-Back,23,0.275
Eerste Divisie,2023,1228,TOP Oss,360514,Giovanni Troupée,Right-Back,26,0.25
Eerste Divisie,2023,1228,TOP Oss,618036,Joshua Eijgenraam,Defensive Midfield,22,0.225
Eerste Divisie,2023,1228,TOP Oss,299121,Rick Dekker,Defensive Midfield,29,0.2
Eerste Divisie,2023,1228,TOP Oss,338793,Grad Damen,Defensive Midfield,26,0.175
Eerste Divisie,2023,1228,TOP Oss,514283,Ömer Gündüz,Defensive Midfield,23,0.075
Eerste Divisie,2023,1228,TOP Oss,591879,Sven Zitman,Central Midfield,22,0.15
Eerste Divisie,2023,1228,TOP Oss,271646,Karim Loukili,Attacking Midfield,27,0.25
Eerste Divisie,2023,1228,TOP Oss,524033,Thijs van Leeuwen,Attacking Midfield,22,0.25
Eerste Divisie,2023,1228,TOP Oss,494283,Enrico Dueñas,Attacking Midfield,23,0.15
Eerste Divisie,2023,1228,TOP Oss,669095,Maxim van Peer,Left Winger,21,0.075
Eerste Divisie,2023,1228,TOP Oss,930997,Selim Can Sönmez,Left Winger,19,0.05
Eerste Divisie,2023,1228,TOP Oss,234910,Giovanni Korte,Right Winger,30,0.25
Eerste Divisie,2023,1228,TOP Oss,458418,Joshua Zimmerman,Right Winger,23,0.15
Eerste Divisie,2023,1228,TOP Oss,990860,Amine Rehmi,Right Winger,22,0.1
Eerste Divisie,2023,1228,TOP Oss,794328,Abel Stensrud,Centre-Forward,22,0.325
Eerste Divisie,2023,1228,TOP Oss,565019,Arthur Allemeersch,Centre-Forward,22,0.275
Eerste Divisie,2023,1228,TOP Oss,358261,Konstantinos Doumtsios,Centre-Forward,26,0.25
Eerste Divisie,2023,1228,TOP Oss,435088,Delano Ladan,Centre-Forward,24,0.15
Eerste Divisie,2023,1434,SC Telstar,271549,Ronald Koeman Jr.,Goalkeeper,29,0.275
Eerste Divisie,2023,1434,SC Telstar,471797,Joey Houweling,Goalkeeper,24,0.1
Eerste Divisie,2023,1434,SC Telstar,949878,Lukas van Ingen,Goalkeeper,20,0.025
Eerste Divisie,2023,1434,SC Telstar,250440,Danny Bakker,Centre-Back,29,0.325
Eerste Divisie,2023,1434,SC Telstar,347038,Thomas Oude Kotte,Centre-Back,28,0.3
Eerste Divisie,2023,1434,SC Telstar,748604,Devon Koswal,Centre-Back,20,0.2
Eerste Divisie,2023,1434,SC Telstar,520102,Jorginho Soares,Centre-Back,24,0.15
Eerste Divisie,2023,1434,SC Telstar,113872,Mitch Apau,Centre-Back,34,0.125
Eerste Divisie,2023,1434,SC Telstar,512965,Peter Guinari,Centre-Back,23,0.075
Eerste Divisie,2023,1434,SC Telstar,315129,Lassana Faye,Left-Back,26,0.125
Eerste Divisie,2023,1434,SC Telstar,533172,Jay Kruiver,Right-Back,23,0.225
Eerste Divisie,2023,1434,SC Telstar,438689,Robin Polley,Right-Back,25,0.125
Eerste Divisie,2023,1434,SC Telstar,767840,Yaël Liesdek,Right-Back,22,0.125
Eerste Divisie,2023,1434,SC Telstar,607136,Leonardo Rocha de Almeida,Right-Back,21,0.025
Eerste Divisie,2023,1434,SC Telstar,886260,Tim van de Loo,Central Midfield,21,0.275
Eerste Divisie,2023,1434,SC Telstar,404694,Mees Kaandorp,Central Midfield,26,0.225
Eerste Divisie,2023,1434,SC Telstar,124889,Tom Overtoom,Central Midfield,33,0.15
Eerste Divisie,2023,1434,SC Telstar,779754,Jayden Turfkruier,Left Midfield,21,0.325
Eerste Divisie,2023,1434,SC Telstar,639366,Alae-Eddine Bouyaghlafen,Attacking Midfield,22,0.05
Eerste Divisie,2023,1434,SC Telstar,512993,Christos Giousis,Left Winger,25,0.325
Eerste Divisie,2023,1434,SC Telstar,410719,Alex Plat,Left Winger,26,0.3
Eerste Divisie,2023,1434,SC Telstar,473170,Cain Seedorf,Left Winger,24,0.25
Eerste Divisie,2023,1434,SC Telstar,476648,Yahya Boussakou,Right Winger,24,0.1
Eerste Divisie,2023,1434,SC Telstar,519651,Zakaria Eddahchouri,Centre-Forward,24,0.45
Eerste Divisie,2023,1434,SC Telstar,444380,Youssef El Kachati,Centre-Forward,24,0.225
Eerste Divisie,2023,1434,SC Telstar,186282,Danzell Gravenberch,Centre-Forward,30,0.2
Eerste Divisie,2023,1434,SC Telstar,412958,Mohammed Tahiri,Centre-Forward,23,0.15
Eerste Divisie,2023,1434,SC Telstar,699758,Quinten van den Heerik,Centre-Forward,22,0.1
Eerste Divisie,2024,9715,PSV Eindhoven U21,333640,Joël Drommel,Goalkeeper,28,1.5
Eerste Divisie,2024,9715,PSV Eindhoven U21,654919,Kjell Peersman,Goalkeeper,21,0.5
Eerste Divisie,2024,9715,PSV Eindhoven U21,723005,Niek Schiks,Goalkeeper,21,0.25
Eerste Divisie,2024,9715,PSV Eindhoven U21,729011,Roy Steur,Goalkeeper,20,0.15
Eerste Divisie,2024,9715,PSV Eindhoven U21,720805,Tijn Smolenaars,Goalkeeper,20,0.1
Eerste Divisie,2024,9715,PSV Eindhoven U21,800976,Adamo Nagalo,Centre-Back,22,6.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,339337,Armando Obispo,Centre-Back,26,3.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,942070,Wessel Kuhn,Centre-Back,18,0.5
Eerste Divisie,2024,9715,PSV Eindhoven U21,738481,Emmanuel van de Blaak,Centre-Back,20,0.45
Eerste Divisie,2024,9715,PSV Eindhoven U21,937113,Madi Monamay,Centre-Back,19,0.4
Eerste Divisie,2024,9715,PSV Eindhoven U21,1088684,Michael Bresser,Centre-Back,18,0.35
Eerste Divisie,2024,9715,PSV Eindhoven U21,1024744,Samuel Gomez Van Hoogen,Centre-Back,19,0.3
Eerste Divisie,2024,9715,PSV Eindhoven U21,765027,Muhlis Dağaşan,Centre-Back,20,0.25
Eerste Divisie,2024,9715,PSV Eindhoven U21,654918,Matteo Dams,Left-Back,21,4.5
Eerste Divisie,2024,9715,PSV Eindhoven U21,539665,Fredrik Oppegård,Left-Back,22,0.6
Eerste Divisie,2024,9715,PSV Eindhoven U21,785501,Raf van de Riet,Left-Back,18,0.225
Eerste Divisie,2024,9715,PSV Eindhoven U21,575367,Richard Ledezma,Right-Back,24,3.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,921306,Eus Waayers,Right-Back,19,0.35
Eerste Divisie,2024,9715,PSV Eindhoven U21,816974,Tygo Land,Defensive Midfield,19,2.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,1024739,Jordy Bawuah,Defensive Midfield,18,0.35
Eerste Divisie,2024,9715,PSV Eindhoven U21,910493,Enzo Geerts,Defensive Midfield,20,0.25
Eerste Divisie,2024,9715,PSV Eindhoven U21,766069,Yiandro Raap,Defensive Midfield,18,0.075
Eerste Divisie,2024,9715,PSV Eindhoven U21,775980,Tim van den Heuvel,Central Midfield,20,0.3
Eerste Divisie,2024,9715,PSV Eindhoven U21,987376,Joël van den Berg,Central Midfield,18,0.1
Eerste Divisie,2024,9715,PSV Eindhoven U21,813437,Isaac Babadi,Attacking Midfield,20,3.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,1019468,Dantaye Gilbert,Attacking Midfield,20,0.25
Eerste Divisie,2024,9715,PSV Eindhoven U21,1024747,Nicolas Verkooijen,Attacking Midfield,18,0.125
Eerste Divisie,2024,9715,PSV Eindhoven U21,646673,Iggy Houben,Attacking Midfield,20,0.1
Eerste Divisie,2024,9715,PSV Eindhoven U21,593837,Couhaib Driouech,Left Winger,23,4.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,921829,Joel Ndala,Left Winger,19,3.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,775978,Emir Bars,Left Winger,20,0.325
Eerste Divisie,2024,9715,PSV Eindhoven U21,763948,Dele Thomas,Left Winger,17,0.25
Eerste Divisie,2024,9715,PSV Eindhoven U21,646669,Jamal Gonzaga,Left Winger,20,0.1
Eerste Divisie,2024,9715,PSV Eindhoven U21,565424,Johan Bakayoko,Right Winger,22,30.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,925862,Esmir Bajraktarevic,Right Winger,20,3.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,921345,Tay Abed,Right Winger,20,0.75
Eerste Divisie,2024,9715,PSV Eindhoven U21,738492,Jevon Simons,Right Winger,19,0.3
Eerste Divisie,2024,9715,PSV Eindhoven U21,1099720,Marcus Younis,Right Winger,19,0.3
Eerste Divisie,2024,9715,PSV Eindhoven U21,627207,Ricardo Pepi,Centre-Forward,22,16.0
Eerste Divisie,2024,9715,PSV Eindhoven U21,746988,Jesper Uneken,Centre-Forward,20,0.6
Eerste Divisie,2024,9715,PSV Eindhoven U21,594039,Fodé Fofana,Centre-Forward,22,0.2
Eerste Divisie,2024,8817,Ajax Amsterdam U21,448705,Diant Ramaj,Goalkeeper,23,7.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,635129,Charlie Setford,Goalkeeper,21,0.4
Eerste Divisie,2024,8817,Ajax Amsterdam U21,1015401,Paul Reverson,Goalkeeper,20,0.35
Eerste Divisie,2024,8817,Ajax Amsterdam U21,662131,Ahmetcan Kaplan,Centre-Back,22,5.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,765743,Dies Janse,Centre-Back,19,0.9
Eerste Divisie,2024,8817,Ajax Amsterdam U21,891835,Nick Verschuren,Centre-Back,20,0.4
Eerste Divisie,2024,8817,Ajax Amsterdam U21,987366,Aaron Bouwman,Centre-Back,17,0.35
Eerste Divisie,2024,8817,Ajax Amsterdam U21,819211,Ethan Butera,Left-Back,19,0.7
Eerste Divisie,2024,8817,Ajax Amsterdam U21,987355,Lucas Jetten,Left-Back,18,0.7
Eerste Divisie,2024,8817,Ajax Amsterdam U21,720791,Olivier Aertssen,Right-Back,20,0.75
Eerste Divisie,2024,8817,Ajax Amsterdam U21,936006,Precious Ugwu,Right-Back,19,0.325
Eerste Divisie,2024,8817,Ajax Amsterdam U21,749618,Diyae Jermoumi,Right-Back,20,0.2
Eerste Divisie,2024,8817,Ajax Amsterdam U21,1025412,Ryan van de Pavert,Right-Back,19,0.2
Eerste Divisie,2024,8817,Ajax Amsterdam U21,1105532,Jorthy Mokio,Defensive Midfield,17,8.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,559324,Youri Regeer,Defensive Midfield,21,6.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,510310,Sivert Mannsverk,Defensive Midfield,23,4.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,738476,Silvano Vos,Defensive Midfield,20,1.4
Eerste Divisie,2024,8817,Ajax Amsterdam U21,904790,Mark Verkuijl,Defensive Midfield,19,0.325
Eerste Divisie,2024,8817,Ajax Amsterdam U21,787907,Benjamin Tahirović,Central Midfield,22,3.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,1111063,Sean Steur,Central Midfield,17,0.7
Eerste Divisie,2024,8817,Ajax Amsterdam U21,646699,Julian Brandes,Central Midfield,21,0.35
Eerste Divisie,2024,8817,Ajax Amsterdam U21,646700,Nassef Chourak,Central Midfield,20,0.3
Eerste Divisie,2024,8817,Ajax Amsterdam U21,775243,Rida Chahid,Central Midfield,20,0.15
Eerste Divisie,2024,8817,Ajax Amsterdam U21,891854,Gerald Alders,Right Midfield,20,0.275
Eerste Divisie,2024,8817,Ajax Amsterdam U21,694186,Kristian Hlynsson,Attacking Midfield,21,4.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,598491,Rayane Bounida,Attacking Midfield,19,0.8
Eerste Divisie,2024,8817,Ajax Amsterdam U21,706889,Jaydon Banel,Left Winger,20,1.0
Eerste Divisie,2024,8817,Ajax Amsterdam U21,704773,Amourricho van Axel Dongen,Left Winger,20,0.4
Eerste Divisie,2024,8817,Ajax Amsterdam U21,892127,Kayden Wolff,Left Winger,19,0.3
Eerste Divisie,2024,8817,Ajax Amsterdam U21,738474,David Kalokoh,Left Winger,20,0.25
Eerste Divisie,2024,8817,Ajax Amsterdam U21,610429,Christian Rasmussen,Right Winger,22,1.5
Eerste Divisie,2024,8817,Ajax Amsterdam U21,949480,Jan Faberski,Right Winger,19,0.7
Eerste Divisie,2024,8817,Ajax Amsterdam U21,672647,Rico Speksnijder,Right Winger,20,0.2
Eerste Divisie,2024,8817,Ajax Amsterdam U21,705831,Yoram Boerhout,Right Winger,20,0.2
Eerste Divisie,2024,8817,Ajax Amsterdam U21,981693,Don-Angelo Konadu,Centre-Forward,19,0.8
Eerste Divisie,2024,8817,Ajax Amsterdam U21,720799,Julian Rijkhoff,Centre-Forward,20,0.65
Eerste Divisie,2024,8817,Ajax Amsterdam U21,891833,Skye Vink,Centre-Forward,18,0.15
Eerste Divisie,2024,11368,AZ Alkmaar U21,704772,Rome-Jayden Owusu-Oduro,Goalkeeper,20,6.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,738514,Tristan Kuijsten,Goalkeeper,20,0.3
Eerste Divisie,2024,11368,AZ Alkmaar U21,116471,Hobie Verhulst,Goalkeeper,32,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,595935,Sem Westerveld,Goalkeeper,22,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,635371,Daniël Deen,Goalkeeper,22,0.125
Eerste Divisie,2024,11368,AZ Alkmaar U21,820331,Arouna Kabba,Goalkeeper,20,0.05
Eerste Divisie,2024,11368,AZ Alkmaar U21,929128,Koen Schilder,Goalkeeper,19,0.025
Eerste Divisie,2024,11368,AZ Alkmaar U21,646704,Maxim Dekker,Centre-Back,21,1.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,801031,Lewis Schouten,Centre-Back,21,0.4
Eerste Divisie,2024,11368,AZ Alkmaar U21,595937,Jorn Berkhout,Centre-Back,23,0.3
Eerste Divisie,2024,11368,AZ Alkmaar U21,595936,Misha Engel,Centre-Back,22,0.25
Eerste Divisie,2024,11368,AZ Alkmaar U21,848757,Rayan Atikallah,Centre-Back,18,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,1008564,Billy van Duijl,Centre-Back,19,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,929130,Mathijs Menu,Centre-Back,20,0.125
Eerste Divisie,2024,11368,AZ Alkmaar U21,748541,Joeri Oud,Centre-Back,20,0.05
Eerste Divisie,2024,11368,AZ Alkmaar U21,975139,Wilmer Olofsson,Centre-Back,19,0.025
Eerste Divisie,2024,11368,AZ Alkmaar U21,929132,Jeremiah Esajas,Left-Back,20,0.225
Eerste Divisie,2024,11368,AZ Alkmaar U21,577394,Denso Kasius,Right-Back,22,4.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,957241,Elijah Dijkstra,Right-Back,18,0.7
Eerste Divisie,2024,11368,AZ Alkmaar U21,646705,Sem Dekkers,Right-Back,21,0.25
Eerste Divisie,2024,11368,AZ Alkmaar U21,653510,Jurre van Aken,Right-Back,22,0.225
Eerste Divisie,2024,11368,AZ Alkmaar U21,801029,Enoch Mastoras,Defensive Midfield,19,0.5
Eerste Divisie,2024,11368,AZ Alkmaar U21,675623,Job Kalisvaart,Defensive Midfield,21,0.35
Eerste Divisie,2024,11368,AZ Alkmaar U21,702447,Nick Twisk,Defensive Midfield,22,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,988406,Kasper Boogaard,Defensive Midfield,19,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,595940,Zico Buurmeester,Central Midfield,23,3.5
Eerste Divisie,2024,11368,AZ Alkmaar U21,747017,Dave Kwakman,Central Midfield,20,2.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,929133,Rio Robbemond,Central Midfield,20,0.2
Eerste Divisie,2024,11368,AZ Alkmaar U21,929135,Ilias Splinter,Central Midfield,20,0.1
Eerste Divisie,2024,11368,AZ Alkmaar U21,776880,Lev Lenssen,Central Midfield,19,0.075
Eerste Divisie,2024,11368,AZ Alkmaar U21,1106292,Yassin Hamdi,Central Midfield,20,0.025
Eerste Divisie,2024,11368,AZ Alkmaar U21,859035,Kees Smit,Attacking Midfield,19,5.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,942065,Julian Oerip,Attacking Midfield,18,0.25
Eerste Divisie,2024,11368,AZ Alkmaar U21,1015875,Tómas Johannessen,Attacking Midfield,18,0.1
Eerste Divisie,2024,11368,AZ Alkmaar U21,735701,Ruben van Bommel,Left Winger,20,8.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,800995,Ro-Zangelo Daal,Left Winger,21,0.75
Eerste Divisie,2024,11368,AZ Alkmaar U21,576094,Kevin Toppenberg,Left Winger,20,0.15
Eerste Divisie,2024,11368,AZ Alkmaar U21,990008,Wassim Bouziane,Left Winger,18,0.15
Eerste Divisie,2024,11368,AZ Alkmaar U21,929136,Adam Ait Ali Oulhaj,Left Winger,20,0.075
Eerste Divisie,2024,11368,AZ Alkmaar U21,718303,Ernest Poku,Right Winger,21,4.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,747720,Jayden Addai,Right Winger,19,1.5
Eerste Divisie,2024,11368,AZ Alkmaar U21,727211,Jayen Gerold,Right Winger,21,0.25
Eerste Divisie,2024,11368,AZ Alkmaar U21,990009,Jasper Hartog,Right Winger,19,0.15
Eerste Divisie,2024,11368,AZ Alkmaar U21,678546,Mexx Meerdink,Centre-Forward,21,8.0
Eerste Divisie,2024,11368,AZ Alkmaar U21,728864,Lequincio Zeefuik,Centre-Forward,20,0.85
Eerste Divisie,2024,11368,AZ Alkmaar U21,926491,Sem van Duijn,Centre-Forward,21,0.325
Eerste Divisie,2024,11368,AZ Alkmaar U21,738488,Anthony Smits,Centre-Forward,20,0.225
Eerste Divisie,2024,17596,FC Utrecht U21,729010,Tom de Graaff,Goalkeeper,20,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,802540,Andreas Dithmer,Goalkeeper,19,0.2
Eerste Divisie,2024,17596,FC Utrecht U21,607133,Kevin Gadellaa,Goalkeeper,22,0.15
Eerste Divisie,2024,17596,FC Utrecht U21,933914,Mees Eppink,Goalkeeper,19,0.05
Eerste Divisie,2024,17596,FC Utrecht U21,614506,Ahmed Azmi,Goalkeeper,22,0.025
Eerste Divisie,2024,17596,FC Utrecht U21,931018,Wessel Kooy,Centre-Back,20,0.35
Eerste Divisie,2024,17596,FC Utrecht U21,691975,Joshua Mukeh,Centre-Back,22,0.25
Eerste Divisie,2024,17596,FC Utrecht U21,775244,Neal Viereck,Centre-Back,21,0.25
Eerste Divisie,2024,17596,FC Utrecht U21,670824,Michel Driezen,Centre-Back,21,0.1
Eerste Divisie,2024,17596,FC Utrecht U21,682562,Björn Hardley,Centre-Back,22,0.1
Eerste Divisie,2024,17596,FC Utrecht U21,937571,Per Kloosterboer,Centre-Back,20,0.1
Eerste Divisie,2024,17596,FC Utrecht U21,940072,Nazjir Held,Left-Back,19,0.35
Eerste Divisie,2024,17596,FC Utrecht U21,848494,Jesper van Riel,Left-Back,20,0.15
Eerste Divisie,2024,17596,FC Utrecht U21,931021,Sil van der Wegen,Right-Back,20,0.325
Eerste Divisie,2024,17596,FC Utrecht U21,613449,Rickson van Hees,Right-Back,23,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,653729,Achraf Boumenjal,Right-Back,22,0.1
Eerste Divisie,2024,17596,FC Utrecht U21,565436,Alonzo Engwanda,Defensive Midfield,22,2.5
Eerste Divisie,2024,17596,FC Utrecht U21,685657,Silas Andersen,Defensive Midfield,21,0.7
Eerste Divisie,2024,17596,FC Utrecht U21,559325,Gibson Yah,Defensive Midfield,21,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,938687,Massien Ghaddari,Defensive Midfield,20,0.275
Eerste Divisie,2024,17596,FC Utrecht U21,940095,Nordin Bukala,Defensive Midfield,19,0.275
Eerste Divisie,2024,17596,FC Utrecht U21,738475,Oualid Agougil,Defensive Midfield,19,0.25
Eerste Divisie,2024,17596,FC Utrecht U21,610428,Oscar Fraulo,Central Midfield,21,3.5
Eerste Divisie,2024,17596,FC Utrecht U21,656796,Ivar Jenner,Central Midfield,21,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,806305,Noa Dundas,Central Midfield,21,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,795738,Paxten Aaronson,Attacking Midfield,21,8.0
Eerste Divisie,2024,17596,FC Utrecht U21,738479,Rafik El Arguioui,Attacking Midfield,19,0.35
Eerste Divisie,2024,17596,FC Utrecht U21,875581,Adrian Blake,Left Winger,19,0.75
Eerste Divisie,2024,17596,FC Utrecht U21,775994,Lynden Edhart,Left Winger,19,0.3
Eerste Divisie,2024,17596,FC Utrecht U21,634427,Miguel Rodríguez,Right Winger,22,4.5
Eerste Divisie,2024,17596,FC Utrecht U21,723008,Miliano Jonathans,Right Winger,21,0.9
Eerste Divisie,2024,17596,FC Utrecht U21,926975,Emil Rohd,Right Winger,20,0.25
Eerste Divisie,2024,17596,FC Utrecht U21,814835,Mees Akkerman,Right Winger,20,0.2
Eerste Divisie,2024,17596,FC Utrecht U21,1182916,Björn Menzo,Right Winger,18,0.125
Eerste Divisie,2024,17596,FC Utrecht U21,810893,Sofiane Dris,Right Winger,20,0.1
Eerste Divisie,2024,17596,FC Utrecht U21,557410,Noah Ohio,Centre-Forward,22,2.0
Eerste Divisie,2024,17596,FC Utrecht U21,565434,Anthony Descotte,Centre-Forward,21,0.65
Eerste Divisie,2024,17596,FC Utrecht U21,858886,Georgios Charalaboglou,Centre-Forward,20,0.225
Eerste Divisie,2024,17596,FC Utrecht U21,885969,Tijn den Boggende,Centre-Forward,19,0.2
Eerste Divisie,2024,17596,FC Utrecht U21,988784,Tony Varjund,Centre-Forward,18,0.1
Eerste Divisie,2024,798,Excelsior Rotterdam,485588,Calvin Raatsie,Goalkeeper,23,0.7
Eerste Divisie,2024,798,Excelsior Rotterdam,796490,Pascal Kuiper,Goalkeeper,21,0.075
Eerste Divisie,2024,798,Excelsior Rotterdam,605395,Casper Widell,Centre-Back,22,0.8
Eerste Divisie,2024,798,Excelsior Rotterdam,361207,Kik Pierie,Centre-Back,24,0.7
Eerste Divisie,2024,798,Excelsior Rotterdam,188660,Jurgen Mattheij,Centre-Back,32,0.45
Eerste Divisie,2024,798,Excelsior Rotterdam,618038,Serano Seymor,Centre-Back,23,0.275
Eerste Divisie,2024,798,Excelsior Rotterdam,1054649,José de Almeida Reis,Centre-Back,19,0.2
Eerste Divisie,2024,798,Excelsior Rotterdam,775985,Seb Loeffen,Centre-Back,21,0.15
Eerste Divisie,2024,798,Excelsior Rotterdam,288449,Django Warmerdam,Left-Back,29,0.45
Eerste Divisie,2024,798,Excelsior Rotterdam,591017,Siem de Moes,Left-Back,21,0.125
Eerste Divisie,2024,798,Excelsior Rotterdam,491292,Ilias Bronkhorst,Right-Back,28,0.5
Eerste Divisie,2024,798,Excelsior Rotterdam,720189,Nolan Martens,Right-Back,20,0.3
Eerste Divisie,2024,798,Excelsior Rotterdam,682568,Cedric Hatenboer,Defensive Midfield,20,1.5
Eerste Divisie,2024,798,Excelsior Rotterdam,496873,Xander Blomme,Defensive Midfield,23,0.45
Eerste Divisie,2024,798,Excelsior Rotterdam,618036,Joshua Eijgenraam,Defensive Midfield,23,0.25
